Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
35;2021-02-22;406;27;1961;486;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;16;0;5;7
22;2021-02-24;35;4;308;74;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;;;;;;;
22;2020-08-30;3;0;108;24;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;;;;;;;
56;2020-08-30;5;0;209;36;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;;;;;;;
22;2020-09-02;7;0;233;40;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;1;0;0;0
22;2020-09-02;4;0;125;16;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
29;2020-09-08;4;2;113;28;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;;;;;;;
35;2020-09-11;53;3;524;89;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;7;1;0;1
56;2020-09-12;29;1;453;96;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;;;;0;0;0;0
29;2020-12-08;36;4;219;31;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;;;;;;;
56;2020-12-09;70;6;430;115;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;;;;;;;
35;2021-04-23;198;37;1459;343;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;113.0;46.0;2.0;;;;
29;2021-04-26;109;28;941;231;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;44.0;35.0;2.0;5;0;0;4
22;2021-04-27;118;14;1048;223;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;74.0;27.0;3.0;8;0;4;16
22;2021-04-27;59;10;497;125;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;33.0;14.0;2.0;;;;
56;2021-04-28;110;18;898;226;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;64.0;12.0;16.0;;;;
56;2021-04-29;213;26;1783;390;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;125.0;34.0;28.0;12;2;3;9
22;2021-04-30;110;13;1079;225;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;69.0;25.0;3.0;7;0;0;8
35;2021-04-30;392;42;3023;653;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;226.0;111.0;13.0;16;3;1;24
56;2021-05-01;108;14;906;228;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;64.0;13.0;17.0;;;;
22;2021-05-03;53;4;569;98;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;36.0;12.0;1.0;;;;
29;2021-05-04;100;25;979;238;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;41.0;32.0;2.0;3;0;2;3
29;2021-05-06;34;2;465;84;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;15.0;17.0;0.0;;;;
29;2021-05-19;47;10;530;166;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;21.0;14.0;2.0;;;;
35;2021-05-21;292;34;3316;689;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;151.0;99.0;8.0;8;2;0;12
29;2021-05-23;37;2;494;88;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;19.0;16.0;0.0;;;;
35;2021-05-29;120;17;1712;385;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;62.0;38.0;3.0;;;;
29;2021-05-30;74;12;1066;259;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;29.0;31.0;2.0;0;0;0;2
29;2021-05-31;32;3;507;90;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;13.0;16.0;0.0;;;;
29;2021-06-01;42;9;549;167;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;16.0;15.0;2.0;;;;
29;2021-06-01;29;3;512;90;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;12.0;14.0;0.0;;;;
29;2021-06-05;74;12;1077;259;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;31.0;29.0;2.0;2;1;0;3
29;2021-06-06;46;9;552;167;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;19.0;16.0;2.0;;;;
35;2021-03-15;156;19;1146;281;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;86.0;47.0;4.0;;;;
22;2021-03-19;45;10;347;93;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;25.0;8.0;2.0;;;;
22;2021-03-21;41;10;350;95;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;21.0;8.0;2.0;;;;
29;2021-03-26;29;4;394;76;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;11.0;14.0;0.0;;;;
22;2021-03-27;57;7;424;72;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;39.0;11.0;0.0;;;;
35;2021-04-02;184;16;1249;265;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;93.0;71.0;4.0;;;;
29;2020-12-21;49;4;237;38;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;;;;;;;
56;2020-12-24;63;4;446;74;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;;;;;;;
35;2020-12-28;233;21;1303;280;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;9;2;3;10
56;2020-12-31;64;4;454;75;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;;;;;;;
22;2021-01-01;31;0;291;46;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
35;2021-01-01;208;19;1357;287;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;6;2;0;6
56;2021-01-03;150;8;944;207;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;;;;13;2;0;11
22;2021-01-04;38;0;293;46;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
22;2021-02-11;48;6;645;123;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;6;1;0;2
56;2021-02-13;71;3;580;109;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;;;;;;;
35;2021-02-15;179;19;957;236;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;;;;;;;
35;2021-10-30;69;1;1967;334;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;37.0;30.0;1.0;;;;
22;2021-10-31;33;6;1437;264;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;20.0;4.0;3.0;1;0;0;0
22;2021-10-31;18;2;751;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;11.0;4.0;1.0;;;;
29;2021-11-03;29;5;694;187;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;9.0;13.0;2.0;;;;
29;2021-11-05;26;5;698;187;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;7.0;12.0;2.0;;;;
22;2021-11-08;21;1;758;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;16.0;3.0;1.0;;;;
22;2021-11-11;29;3;1465;265;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;20.0;3.0;3.0;0;0;0;3
29;2021-11-13;18;1;646;106;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;11.0;6.0;0.0;;;;
35;2021-11-19;73;12;2068;432;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;45.0;16.0;0.0;;;;
35;2021-11-19;66;1;2018;337;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;34.0;30.0;1.0;;;;
22;2021-11-22;35;4;1480;267;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;24.0;4.0;3.0;4;0;1;4
29;2021-11-24;56;10;1381;301;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;26.0;18.0;2.0;6;1;1;3
29;2021-11-24;20;2;653;107;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;12.0;6.0;0.0;;;;
29;2021-11-30;28;2;658;108;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;20.0;6.0;0.0;;;;
22;2021-03-07;71;11;702;145;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;1;0;0;0
22;2021-03-12;77;11;723;153;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;12;4;2;2
29;2021-08-25;27;3;585;96;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;17.0;7.0;0.0;;;;
35;2021-08-26;176;15;3743;725;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;116.0;44.0;1.0;6;3;1;5
22;2021-08-27;55;6;1325;250;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;41.0;5.0;3.0;2;2;0;5
29;2021-08-27;44;7;640;176;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;23.0;12.0;2.0;;;;
56;2022-02-05;99;12;1570;309;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;69.0;18.0;0.0;;;;
35;2021-09-25;132;9;3914;747;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;74.0;47.0;2.0;0;0;0;2
56;2021-09-25;83;10;2297;455;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;30.0;11.0;32.0;2;1;0;3
29;2021-09-26;46;6;1314;289;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;18.0;20.0;2.0;0;0;0;0
35;2022-09-22;145;12;9076;1190;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;106.0;25.0;2.0;7;0;0;12
35;2022-09-26;73;1;4579;521;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;53.0;17.0;2.0;;;;
29;2022-09-27;149;7;5884;697;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;97.0;41.0;4.0;18;0;0;18
22;2022-09-30;34;1;2281;229;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;25.0;2.0;6.0;;;;
29;2022-09-30;79;3;2918;414;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;52.0;19.0;5.0;;;;
35;2022-10-02;72;6;4496;667;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;57.0;9.0;0.0;;;;
22;2022-10-03;35;1;2281;230;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;26.0;2.0;6.0;;;;
29;2022-10-04;165;8;5935;700;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;106.0;43.0;8.0;22;2;2;17
35;2022-10-04;159;7;9158;1195;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;129.0;21.0;2.0;15;1;0;6
56;2022-10-04;27;0;2696;432;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;21.0;5.0;1.0;;;;
29;2022-10-11;98;8;2976;415;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;71.0;17.0;2.0;;;;
35;2022-10-16;190;7;9272;1208;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;158.0;24.0;1.0;2;0;0;1
29;2022-10-20;92;7;3016;280;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;58.0;25.0;2.0;;;;
35;2022-10-21;229;18;9343;1213;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;187.0;23.0;1.0;22;2;0;10
56;2022-10-24;106;4;5693;776;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;85.0;16.0;1.0;1;0;0;7
56;2022-05-15;116;8;4505;683;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;80.0;27.0;1.0;0;0;0;0
22;2022-05-16;87;2;3485;431;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;63.0;16.0;6.0;20;1;5;12
35;2022-05-19;105;3;3919;476;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;73.0;27.0;2.0;;;;
29;2022-05-20;89;7;2078;348;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;54.0;26.0;2.0;;;;
22;2022-05-21;68;1;3537;435;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;46.0;14.0;7.0;4;1;0;4
56;2022-05-21;105;9;4557;689;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;66.0;29.0;1.0;0;0;0;3
56;2022-06-01;56;3;2240;387;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;39.0;14.0;0.0;;;;
29;2022-06-04;166;8;4377;588;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;94.0;61.0;3.0;7;3;1;12
56;2022-12-01;38;2;2884;446;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;32.0;4.0;0.0;;;;
29;2022-12-02;73;5;3242;296;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;50.0;16.0;2.0;;;;
35;2022-12-03;120;4;4938;535;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;95.0;20.0;1.0;;;;
22;2022-12-04;100;1;4799;516;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;75.0;23.0;1.0;0;0;0;0
29;2022-12-04;164;15;6619;732;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;108.0;37.0;4.0;0;0;0;0
35;2022-12-10;257;18;9898;1258;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;210.0;26.0;3.0;21;0;2;14
22;2022-12-19;71;1;2638;247;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;59.0;10.0;1.0;;;;
56;2022-12-21;60;2;2969;453;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;55.0;3.0;0.0;;;;
29;2022-12-08;186;12;6676;735;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;133.0;37.0;4.0;23;2;0;6
29;2022-12-08;85;5;3278;297;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;61.0;17.0;2.0;;;;
35;2022-12-09;114;16;4863;711;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;90.0;7.0;1.0;;;;
35;2022-12-09;140;5;4971;539;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;113.0;20.0;2.0;;;;
22;2022-12-24;67;6;2386;284;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;56.0;5.0;0.0;;;;
56;2022-12-24;79;0;3116;353;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;66.0;12.0;1.0;;;;
35;2022-12-28;179;5;5153;553;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;144.0;23.0;7.0;;;;
56;2022-06-17;58;2;2284;390;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;42.0;14.0;0.0;;;;
35;2022-06-21;197;16;7975;1127;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;138.0;40.0;3.0;9;2;1;11
56;2022-06-21;34;2;2388;305;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;23.0;8.0;1.0;;;;
22;2022-06-22;27;0;1754;229;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;22.0;2.0;3.0;;;;
35;2022-06-24;195;16;8006;1128;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;137.0;39.0;3.0;12;1;0;11
35;2022-06-28;109;6;4052;488;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;79.0;22.0;2.0;;;;
56;2022-06-28;52;3;2411;306;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;37.0;11.0;1.0;;;;
22;2022-07-01;34;1;1783;230;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;26.0;2.0;5.0;;;;
56;2022-07-01;63;3;2329;393;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;51.0;9.0;0.0;;;;
35;2022-07-04;234;19;8111;1130;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;174.0;38.0;3.0;38;4;0;27
22;2022-07-09;74;4;3842;450;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;60.0;3.0;7.0;8;1;0;5
22;2022-07-11;34;1;2021;214;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;29.0;2.0;2.0;;;;
29;2022-07-14;147;4;2425;241;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;110.0;31.0;2.0;;;;
29;2023-01-04;145;8;3623;318;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;96.0;39.0;2.0;;;;
56;2023-01-04;149;1;6298;833;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;130.0;17.0;1.0;5;0;1;10
22;2023-01-05;40;3;2464;290;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;36.0;1.0;0.0;;;;
29;2023-01-05;145;7;3629;318;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;97.0;39.0;2.0;;;;
22;2023-01-06;98;4;5259;543;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;89.0;4.0;1.0;4;0;0;2
22;2023-01-10;49;1;2796;250;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;43.0;4.0;1.0;;;;
22;2023-01-12;41;5;2489;290;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;35.0;1.0;0.0;;;;
29;2023-01-16;121;6;3712;320;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;71.0;42.0;2.0;;;;
22;2023-01-19;27;3;2517;291;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;23.0;1.0;0.0;;;;
35;2023-01-19;172;19;10693;1341;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;115.0;34.0;4.0;15;2;0;22
22;2023-01-22;30;3;2519;291;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;25.0;2.0;0.0;;;;
56;2022-01-07;136;22;2745;504;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;83.0;28.0;3.0;14;2;0;9
56;2022-01-08;59;5;1363;215;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;36.0;16.0;2.0;;;;
29;2022-01-11;144;23;1634;347;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;75.0;39.0;7.0;17;2;2;17
29;2022-01-12;69;8;793;132;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;41.0;18.0;2.0;;;;
56;2022-01-13;82;14;1399;290;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;54.0;13.0;1.0;;;;
29;2022-01-15;139;19;1709;352;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;77.0;34.0;9.0;15;1;3;22
29;2022-01-16;141;20;1714;352;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;78.0;34.0;9.0;7;1;0;5
29;2022-01-25;100;17;910;215;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;45.0;27.0;11.0;;;;
56;2022-01-31;115;12;1511;301;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;87.0;16.0;0.0;;;;
35;2023-03-11;45;2;5440;784;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;38.0;5.0;0.0;;;;
22;2023-03-23;21;2;2610;296;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;9.0;7.0;3.0;;;;
35;2023-03-24;29;3;5630;584;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;25.0;1.0;0.0;;;;
29;2023-03-26;78;0;3872;332;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;48.0;30.0;0.0;;;;
35;2023-03-26;92;8;11157;1374;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;77.0;7.0;0.0;0;0;0;0
29;2023-03-28;44;4;3890;478;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;26.0;14.0;0.0;;;;
29;2023-03-28;83;0;3875;332;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;53.0;30.0;0.0;;;;
35;2023-03-28;29;3;5635;585;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;25.0;1.0;0.0;;;;
29;2023-03-29;138;4;7878;819;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;90.0;44.0;0.0;11;0;0;1
29;2023-03-29;47;4;3891;478;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;30.0;13.0;0.0;;;;
22;2023-03-05;22;0;2907;254;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;9.0;0.0;13.0;;;;
22;2023-03-06;22;0;2907;254;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;9.0;0.0;13.0;;;;
29;2023-03-07;110;3;7844;817;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;63.0;44.0;0.0;4;0;0;3
29;2022-08-21;78;6;2751;402;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;53.0;17.0;2.0;;;;
22;2022-08-26;30;1;2220;227;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;22.0;1.0;6.0;;;;
29;2022-08-31;151;10;5694;683;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;99.0;38.0;4.0;2;1;0;7
56;2022-09-05;29;3;2755;330;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;16.0;9.0;1.0;;;;
35;2022-09-06;77;3;4528;519;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;56.0;16.0;2.0;;;;
56;2022-09-06;62;3;5442;762;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;41.0;17.0;1.0;4;0;1;5
35;2022-09-12;76;1;4539;520;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;55.0;18.0;2.0;;;;
56;2022-09-19;27;1;2668;430;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;20.0;6.0;0.0;;;;
22;2022-05-27;27;1;1881;209;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;17.0;4.0;5.0;;;;
35;2022-05-31;97;16;3835;630;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;65.0;15.0;1.0;;;;
56;2022-05-31;96;5;4602;693;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;64.0;26.0;1.0;11;2;1;9
29;2022-06-06;89;3;2174;228;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;48.0;36.0;2.0;;;;
35;2022-06-10;180;13;7904;1122;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;126.0;38.0;3.0;8;0;2;11
35;2022-06-14;96;4;3995;486;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;67.0;23.0;2.0;;;;
22;2022-06-15;27;0;1730;229;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;21.0;3.0;3.0;;;;
29;2022-06-15;166;9;4473;593;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;100.0;54.0;3.0;15;3;0;8
56;2022-06-15;30;2;2371;304;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;18.0;9.0;1.0;;;;
35;2022-03-18;138;9;3104;554;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;89.0;39.0;1.0;;;;
22;2022-03-19;84;2;1330;170;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;51.0;28.0;3.0;;;;
56;2022-03-22;80;9;1806;345;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;52.0;19.0;0.0;;;;
56;2022-03-23;165;12;3732;610;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;105.0;46.0;2.0;6;1;2;10
22;2022-03-26;83;2;1257;204;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;58.0;17.0;6.0;;;;
29;2022-03-27;315;15;2960;475;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;153.0;131.0;16.0;9;0;0;5
56;2022-04-05;91;12;1884;351;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;58.0;21.0;0.0;;;;
35;2022-04-07;399;18;6800;1032;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;271.0;105.0;5.0;34;1;1;19
35;2022-08-27;170;19;8909;1180;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;119.0;30.0;2.0;0;0;0;2
56;2022-08-27;38;1;2725;327;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;24.0;12.0;1.0;;;;
22;2022-08-29;25;0;1991;255;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;17.0;2.0;6.0;;;;
35;2022-08-29;171;16;8916;1181;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;122.0;31.0;2.0;10;1;1;8
